NN,shame
NN,shape
NN,share
NN,sheep
NN,sheet
NN,shelf
NN,shell
NN,shelter
NNS,hers
NN,shift
NN,shine
NN,ship
NN,shirt
NN,shock
NN,shoe
NN,shoot
NN,shooting
NN,shop
NN,shopping
NN,shot
NN,shoulder
NN,shout
NN,show
NN,shower
NN,side
NN,sight
NN,sign
NN,signal
NN,signature
NN,silence
NN,silk
NN,silver
NN,singer
NN,singing
NN,sink
NN,sir
NN,sister
NN,site
NN,situation
NN,sixteen
NN,sixtieth
NN,sixty
NN,size
NNS,jeans
NN,skill
NN,skin
NN,skirt
NN,sky
NN,sleep
NN,sleeve
NN,slice
NN,slide
NN,slip
NN,slope
NN,smash
NNS,mathematics
NNS,means
NNS,media
NN,smell
NN,smile
NN,smoke
NN,smoking
NN,smooth
NN,snake
NN,snow
NN,soap
NN,society
NN,sock
NN,software
NN,soil
NN,soldier
NN,solution
NN,somebody
NN,someone
NN,something
NN,son
NN,song
NN,sort
NN,soul
NN,sound
NN,soup
NN,source
NN,space
NNS,pants
NN,speaker
NN,specialist
NN,speech
NN,speed
NN,spell
NN,spelling
NNS,people
NN,spice
NN,spicy
NN,spider
NN,spin
NN,spirit
NN,spite
NN,split
NNS,police
NNS,politics
NN,spoon
NN,sport
NN,spot
NN,spray
NN,spread
NNS,premises
NN,spring
NN,square
NN,squeeze
NNS,remains
NNS,scissors
NNS,surroundings
NN,staff
NN,stage
NN,stair
NN,stamp
NN,standard
NN,star
NN,start
NN,state
NN,statement
NN,station
NN,statue
NN,status
NN,stay
NN,steam
NN,steel
NN,step
NNS,thanks
NN,stick
NN,sting
NN,stock
NN,stomach
NN,stone
NN,stop
NN,store
NN,storm
NN,story
NN,stove
NN,strain
NN,stranger
NN,strategy
NN,stream
NN,street
NN,strength
NN,stress
NN,stretch
NN,strike
NN,string
NN,strip
NN,stripe
NN,stroke
NNS,trousers
NN,structure
NN,struggle
NN,student
NN,studio
NN,study
NN,stuff
NN,style
NN,subject
NN,substance
NN,substitute
NN,success
NN,suck
NN,sugar
NN,suggestion
NN,suit
NN,suitcase
NN,sum
NN,summary
NN,summer
NN,sun
NN,supermarket
NN,supply
NN,support
NN,supporter
NNS,upwards
NN,surface
NN,surname
NN,surprise
NN,survey
NN,suspect
NN,suspicion
NN,swearing
NN,sweat
NN,sweater
NN,sweep
NN,swell
NN,swimming
NN,swing
NN,switch
NN,symbol
NN,sympathy
NN,system
NN,table
NN,tablet
NN,tail
NN,talk
NN,tank
NN,tap
NN,tape
NN,target
NN,task
NN,taste
NN,tax
NN,taxi
NN,tea
NN,teacher
NN,teaching
NN,team
NN,technique
NN,technology
NN,telephone
NN,television
NN,temperature
NN,tendency
NN,tension
NN,tent
NN,tenth
NN,term
NN,test
NN,text
NN,theater
NN,theatre
NN,theme
NN,theory
NN,thickness
NN,thief
NN,thing
NN,thirteenth
NN,thirtieth
NN,thought
NN,thousandth
NN,thread
NN,threat
NN,throat
NN,thumb
NN,ticket
NN,tie
NN,time
NN,timetable
NN,tin
NN,tip
NN,tire
NN,title
NN,today
NN,toe
NN,toilet
NN,tomato
NN,tomorrow
NN,ton
NN,tone
NN,tongue
NN,tonne
NN,tool
NN,tooth
NN,top
NN,topic
NN,total
NN,touch
NN,tour
NN,tourist
NN,towel
NN,tower
NN,town
NN,toy
NN,trace
NN,track
NN,trade
NN,trading
NN,tradition
NN,traffic
NN,train
NN,training
NN,transfer
NN,translation
NN,transport
NN,transportation
NN,trap
NN,travel
NN,traveller
NN,treat
NN,treatment
NN,tree
NN,trend
NN,trial
NN,triangle
NN,trick
NN,trip
NN,trouble
NN,truck
NN,trust
NN,truth
NN,tube
NN,tune
NN,tunnel
NN,turn
NN,TV
NN,twentieth
NN,twin
NN,twist
NN,type
NN,tyre
NN,umbrella
NN,uncle
NN,understanding
NN,underwear
NN,unemployment
NN,uniform
NN,union
NN,unit
NN,universe
NN,university
NN,upset
NN,upstairs
NN,urge
NN,use
NN,user
NN,vacation
NN,valley
NN,value
NN,van
NN,variation
NN,variety
NN,vegetable
NN,vehicle
NN,venture
NN,version
NN,victim
NN,victory
NN,video
NN,view
NN,village
NN,violence
NN,virus
NN,vision
NN,visit
NN,visitor
NN,vocabulary
NN,voice
NN,volume
NN,vote
NN,wage
NN,waist
NN,wait
NN,waiter
NN,wake
NN,walk
NN,wall
NN,wallet
NN,war
NN,warmth
NN,warning
NN,wash
NN,waste
NN,watch
NN,water
NN,wave
NN,way
NN,weakness
NN,wealth
NN,weapon
NN,wear
NN,weather
NN,web
NN,website
NN,wedding
NN,week
NN,weekend
NN,weight
NN,west
NN,wheel
NN,whisper
NN,whole
NN,width
NN,wife
NN,willingness
NN,wind
NN,window
NN,wine
NN,wing
NN,winner
NN,winter
NN,wire
NN,wish
NN,witness
NN,woman
NN,wonder
NN,wood
NN,wool
NN,word
NN,work
NN,worker
NN,world
NN,worry
NN,worship
NN,worth
NN,wound
NN,wrap
NN,wrist
NN,writer
NN,yard
NN,yawn
NN,yeah
NN,year
NN,yesterday
NN,youth
NN,zone
PRP,he
PRP,her
PRP,herself
PRP,him
PRP,himself
PRP$,his
PRP,it
PRP$,its
PRP,itself
PRP,me
PRP$,my
PRP,myself
PRP$,our
PRP,ours
PRP,ourselves
PRP,she
PRP$,their
PRP,theirs
PRP,them
PRP,themselves
PRP,they
PRP,us
PRP,we
PRP,you
PRP$,your
PRP$,yours
PRP,yourself
RB,about
RB,above
RB,abroad
RB,absolutely
RB,accidentally
RB,accurately
RB,actively
RB,actually
RB,adequately
RB,afterwards
RB,again
RB,ago
RB,ahead
RB,almost
RB,alone
RB,along
RB,aloud
RB,alphabetically
RB,already
RB,also
RB,alternatively
RB,altogether
RB,always
RB,a.m.
RB,angrily
RB,annually
RB,anxiously
RB,anyway
RB,anywhere
RB,apart
RB,apparently
RB,approximately
RB,around
RB,artificially
RB,artistically
RB,as
RB,aside
RB,asleep
RB,automatically
RB,awake
RB,away
RB,awfully
RB,awkwardly
RB,back
RB,backward
RB,backwards
RB,badly
RB,basically
RB,beautifully
RB,because
RB,before
RB,behind
RB,beside
RB,best
RB,better
RB,bitterly
RB,briefly
RB,brightly
RB,broadly
RB,calmly
RB,carefully
RB,carelessly
RB,certainly
RB,cheap
RB,cheaply
RB,cheerfully
RB,clearly
RB,close
RB,closely
RB,coldly
RB,comfortably
RB,commonly
RB,completely
RB,confidently
RB,considerably
RB,constantly
RB,continuously
RB,correctly
RB,counter
RB,curiously
RB,currently
RB,daily
RB,dear
RB,deep
RB,deeply
RB,definitely
RB,deliberately
RB,desperately
RB,differently
RB,directly
RB,dishonestly
RB,double
RB,down
RB,downward
RB,dramatically
RB,due
RB,early
RB,easily
RB,east
RB,easy
RB,effectively
RB,efficiently
RB,either
RB,else
RB,elsewhere
RB,emotionally
RB,enough
RB,enthusiastically
RB,entirely
RB,equally
RB,especially
RB,essentially
RB,even
RB,eventually
RB,ever
RB,everywhere
RB,exactly
RB,extremely
RB,faintly
RB,fairly
RB,faithfully
RB,far
RB,fast
RB,finally
RB,finely
RB,firmly
RB,first
RB,forever
RB,formally
RB,formerly
RB,forward
RB,freely
RB,frequently
RB,freshly
RB,fully
RB,further
RB,generally
RB,generously
RB,gently
RB,genuinely
RB,gradually
RB,gravely
RB,greatly
RB,happily
RB,hard
RB,hardly
RB,heavily
RB,hence
RB,here
RB,high
RB,highly
RB,honestly
RB,however
RB,ill
RB,illegally
RB,immediately
RB,importantly
RB,increasingly
RB,indeed
RB,independently
RB,indirectly
RB,indoors
RB,inevitably
RB,initially
RB,inside
RB,instead
RB,jelly
RB,jointly
RB,just
RB,kindly
RB,largely
RB,late
RB,later
RB,left
RB,legally
RB,lightly
RB,likely
RB,little
RB,locally
RB,long
RB,loose
RB,loosely
RB,loud
RB,loudly
RB,mainly
RB,maybe
RB,meanwhile
RB,mentally
RB,merely
RB,morally
RB,moreover
RB,mostly
RB,much
RB,naturally
RB,nearby
RB,nearly
RB,neatly
RB,necessarily
RB,nervously
RB,never
RB,nevertheless
RB,newly
RB,next
RB,nicely
RB,noisily
RB,normally
RB,north
RB,not
RB,now
RB,nowhere
RB,obviously
RB,occasionally
RB,o'clock
RB,oddly
RB,off
RB,officially
RB,often
RB,once
RB,only
RB,openly
RB,originally
RB,otherwise
RB,out
RB,outdoors
RB,outside
RB,overall
RB,particularly
RB,partly
RB,perfectly
RB,perhaps
RB,permanently
RB,personally
RB,physically
RB,plain
RB,pleasantly
RB,plenty
RB,p.m.
RB,politely
RB,politically
RB,possibly
RB,potentially
RB,practically
RB,precisely
RB,presumably
RB,pretty
RB,previously
RB,primarily
RB,prior
RB,privately
RB,probably
RB,promptly
RB,properly
RB,proudly
RB,publicly
RB,purely
RB,quickly
RB,quietly
RB,quite
RB,rapidly
RB,rarely
RB,rather
RB,real
RB,really
RB,reasonably
RB,recently
RB,regularly
RB,relatively
RB,remarkably
RB,repeatedly
RB,reverse
RBR,farther
RB,right
RB,rightly
RBR,less
RBR,more
RB,roughly
RB,rudely
RB,sadly
RB,safely
RB,scared
RB,secretly
RB,separately
RB,seriously
RB,severely
RB,sexually
RB,sharply
RB,short
RB,shortly
RB,sideways
RB,significantly
RB,silly
RB,similarly
RB,simply
RB,sincerely
RB,skilfully
RB,slightly
RB,slowly
RB,smoothly
RB,so
RB,socially
RB,softly
RB,somehow
RB,sometimes
RB,somewhat
RB,somewhere
RB,soon
RB,sorry
RB,south
RB,specially
RB,specifically
RB,steadily
RB,steady
RB,steeply
RB,stiffly
RB,still
RB,straight
RB,strangely
RB,strictly
RB,strongly
RB,substantially
RB,successfully
RB,suddenly
RB,sufficiently
RB,sure
RB,surely
RB,surprisingly
RB,temporarily
RB,terribly
RB,then
RB,there
RB,therefore
RB,thickly
RB,thoroughly
RB,though
RB,thus
RB,tight
RB,tightly
RB,together
RB,tonight
RB,too
RB,totally
RB,traditionally
RB,truly
RB,twice
RB,typically
RB,ultimately
RB,underground
RB,unexpectedly
RB,unfairly
RB,unfortunately
RB,unusually
RB,unwillingly
RB,up
RB,upside
RB,upward
RB,usually
RB,very
RB,violently
RB,virtually
RB,weekly
RB,well
RB,widely
RB,wildly
RB,willingly
RB,wrongly
RB,yes
RB,yet
SYM,re
TO,to
UH,hello
UH,hi
UH,oh
UH,OK
VB,abandon
VB,absorb
VB,accept
VB,accompany
VB,accuse
VB,achieve
VB,acknowledge
VB,adapt
VB,add
VB,adjust
VB,admit
VB,adopt
VB,advertise
VB,advise
VB,affect
VB,afford
VB,agree
VB,allow
VB,alter
VB,amaze
VB,amuse
VB,analyse
VB,announce
VB,anticipate
VB,apologize
VB,appear
VB,apply
VB,appoint
VB,appreciate
VB,approve
VB,arise
VB,arrange
VB,arrive
VB,ask
VB,assist
VB,assume
VB,assure
VB,attach
VB,attend
VB,attract
VB,avoid
VB,be
VB,begin
VB,behave
VB,believe
VB,belong
VB,borrow
VB,bother
VB,brave
VB,breathe
VB,bring
VB,build
VB,burn
VB,bury
VB,buy
VB,calculate
VB,cancel
VB,carry
VB,cease
VB,celebrate
VB,cheat
VB,chew
VB,choose
VB,chop
VB,click
VB,collect
VB,combine
VB,commit
VB,communicate
VB,compare
VB,compete
VB,complain
VB,complicate
VB,confine
VB,confirm
VB,confront
VB,confuse
VB,congratulate
VB,connect
VB,consider
VB,consist
VB,consult
VB,contain
VB,continue
VB,contribute
VB,convert
VB,convince
VB,cope
VB,create
VB,criticize
VB,curl
VB,damp
VB,dare
VBD,bore
VB,decide
VB,declare
VB,decorate
VB,defend
VB,define
VB,deliver
VB,demonstrate
VB,deny
VB,depend
VB,depress
VB,derive
VB,describe
VB,deserve
VB,destroy
VB,determine
VB,develop
VB,devote
VB,die
VB,disagree
VB,disappear
VB,disappoint
VB,disapprove
VB,discover
VB,discuss
VB,dismiss
VB,dissolve
VB,distinguish
VB,distribute
VB,disturb
VB,do
VB,dominate
VB,drum
VBD,varied
VB,earn
VB,eat
VB,educate
VB,elect
VB,embarrass
VB,emerge
VB,emphasize
VB,employ
VB,enable
VB,encourage
VB,engage
VB,enjoy
VB,ensure
VB,enter
VB,entertain
VB,entitle
VB,establish
VB,exaggerate
VB,examine
VB,exclude
VB,exist
VB,expand
VB,expect
VB,explain
VB,explode
VB,explore
VB,expose
VB,express
VB,extend
VB,fail
VB,feel
VB,fetch
VB,find
VB,follow
VB,forget
VB,forgive
VBG,according
VBG,annoying
VBG,approving
VB,gather
VBG,beginning
VBG,betting
VBG,climbing
VBG,concerning
VBG,confusing
VBG,contrasting
VBG,coughing
VBG,covering
VBG,depressing
VBG,disapproving
VBG,disgusting
VBG,doing
VBG,drawing
VBG,driving
VBG,dying
VBG,ending
VB,generate
VB,get
VBG,excluding
VBG,fighting
VBG,flying
VBG,following
VBG,including
VB,give
VBG,killing
VBG,knitting
VBG,lacking
VBG,leading
VBG,matching
VBG,missing
VBG,moving
VB,go
VBG,opposing
VB,govern
VBG,passing
VBG,pleasing
VBG,providing
VBG,regarding
VBG,remaining
VBG,riding
VB,grow
VBG,running
VBG,satisfying
VBG,saving
VBG,suffering
VBG,surrounding
VBG,swelling
VBG,thinking
VBG,threatening
VBG,tiring
VBG,upsetting
VBG,walking
VBG,washing
VBG,winning
VBG,working
VBG,worrying
VBG,wrapping
VBG,writing
VB,handle
VB,hang
VB,happen
VB,have
VB,heal
VB,hear
VB,hesitate
VB,hide
VB,identify
VB,ignore
VB,illustrate
VB,imagine
VB,impose
VB,impress
VB,improve
VB,include
VB,infect
VB,inform
VB,injure
VB,install
VB,intend
VB,interpret
VB,interrupt
VB,introduce
VB,invent
VB,invest
VB,investigate
VB,invite
VB,involve
VB,irritate
VB,join
VB,justify
VB,keep
VB,knock
VB,know
VB,learn
VB,lend
VB,let
VB,listen
VB,live
VB,locate
VB,lose
VB,maintain
VB,make
VB,manage
VB,marry
VB,meet
VB,melt
VB,miss
VB,mount
VB,multiply
VBN,abandoned
VBN,advanced
VBN,alarmed
VBN,allied
VBN,amazed
VBN,amused
VBN,armed
VBN,associated
VBN,attached
VBN,attempted
VBN,based
VBN,become
VBN,bored
VBN,born
VBN,bound
VBN,broken
VBN,called
VBN,closed
VBN,coloured
VBN,come
VBN,complicated
VBN,concerned
VBN,confined
VBN,confused
VBN,connected
VBN,controlled
VBN,covered
VBN,cracked
VBN,crowded
VBN,deserted
VBN,detailed
VBN,determined
VBN,divorced
VBN,dressed
VBN,educated
VBN,engaged
VBN,excited
VBN,expected
VBN,finished
VBN,fixed
VBN,flooded
VBN,found
VBN,frozen
VBN,injured
VBN,intended
VBN,involved
VBN,knit
VBN,knitted
VBN,known
VBN,limited
VBN,lost
VBN,married
VBN,occupied
VBN,opposed
VBN,organized
VBN,overcome
VBN,prepared
VBN,provided
VBN,put
VBN,qualified
VBN,relaxed
VBN,rented
VBN,repeated
VBN,retired
VBN,rounded
VBN,ruined
VBN,separated
VBN,set
VBN,shaped
VBN,shocked
VBN,shut
VBN,spoken
VBN,suited
VBN,tired
VBN,twisted
VBN,united
VBN,used
VBN,wounded
VBN,written
VB,observe
VB,obtain
VB,occupy
VB,occur
VB,offend
VB,operate
VB,organize
VB,owe
VBP,argue
VBP,conclude
VB,perform
VB,persuade
VB,photocopy
VBP,imply
VBP,indicate
VBP,insist
VB,please
VBP,oppose
VB,pose
VB,possess
VBP,pour
VBP,prefer
VBP,propose
VB,predict
VB,prepare
VB,preserve
VB,prevent
VB,proceed
VB,produce
VB,promote
VB,pronounce
VB,protect
VB,prove
VB,provide
VBP,swim
VB,publish
VB,punish
VB,pursue
VB,qualify
VB,quit
VB,react
VB,realize
VB,receive
VB,reckon
VB,recognize
VB,recommend
VB,recover
VB,reduce
VB,refer
VB,reflect
VB,reject
VB,relate
VB,relax
VB,rely
VB,remain
VB,remember
VB,remind
VB,remove
VB,replace
VB,represent
VB,reproduce
VB,require
VB,resist
VB,restore
VB,restrict
VB,retain
VB,retire
VB,reveal
VB,revise
VB,ruin
VB,satisfy
VB,save
VB,say
VB,scream
VB,see
VB,seek
VB,seem
VB,send
VB,serve
VB,settle
VB,sew
VB,shave
VB,sing
VB,sit
VB,solve
VB,speak
VB,spend
VB,spoil
VB,stand
VB,stare
VB,steal
VB,steer
VB,stir
VB,succeed
VB,suffer
VB,suggest
VB,suppose
VB,surround
VB,survive
VB,swallow
VB,swear
VB,tackle
VB,take
VB,teach
VB,tear
VB,tell
VB,tend
VB,thank
VB,think
VB,threaten
VB,throw
VB,transform
VB,translate
VB,try
VB,understand
VB,undo
VB,unite
VB,unload
VB,vary
VB,wander
VB,want
VB,warn
VB,weigh
VB,whistle
VB,win
VB,withdraw
VB,write
WDT,what
WDT,whatever
WDT,which
WP,who
WP,whoever
WP,whom
WP$,whose
WRB,how
WRB,when
WRB,whenever
WRB,where
WRB,wherever
WRB,why
